observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
138199,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180162,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138199,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180163,143,Water depth,9,m,,,2,median,1,range,3,,
138199,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180164,151,Season,10,cat,,,Nov,raw_value,,,,,
138199,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180165,155,Colony area,57,cm^2,,,470.3270964,raw_value,,,,,data from Figure F5e
138199,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180166,216,Colony fecundity,77,mm^3,,,14510.08881,raw_value,,,,,data from Figure F5e
138200,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180167,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138200,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180168,143,Water depth,9,m,,,2,median,1,range,3,,
138200,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180169,151,Season,10,cat,,,Nov,raw_value,,,,,
138200,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180170,155,Colony area,57,cm^2,,,572.0052304,raw_value,,,,,data from Figure F5e
138200,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180171,216,Colony fecundity,77,mm^3,,,22099.39317,raw_value,,,,,data from Figure F5e
138201,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180172,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138201,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180173,143,Water depth,9,m,,,2,median,1,range,3,,
138201,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180174,151,Season,10,cat,,,Nov,raw_value,,,,,
138201,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180175,155,Colony area,57,cm^2,,,738.754263,raw_value,,,,,data from Figure F5e
138201,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180176,216,Colony fecundity,77,mm^3,,,24014.96268,raw_value,,,,,data from Figure F5e
138202,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180177,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138202,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180178,143,Water depth,9,m,,,2,median,1,range,3,,
138202,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180179,151,Season,10,cat,,,Nov,raw_value,,,,,
138202,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180180,155,Colony area,57,cm^2,,,766.125645,raw_value,,,,,data from Figure F5e
138202,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180181,216,Colony fecundity,77,mm^3,,,14176.51123,raw_value,,,,,data from Figure F5e
138203,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180182,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138203,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180183,143,Water depth,9,m,,,2,median,1,range,3,,
138203,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180184,151,Season,10,cat,,,Nov,raw_value,,,,,
138203,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180185,155,Colony area,57,cm^2,,,862.581223,raw_value,,,,,data from Figure F5e
138203,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180186,216,Colony fecundity,77,mm^3,,,4538.416167,raw_value,,,,,data from Figure F5e
138175,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180042,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138175,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180043,143,Water depth,9,m,,,2,median,1,range,3,,
138175,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180044,151,Season,10,cat,,,Nov,raw_value,,,,,
138175,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180045,155,Colony area,57,cm^2,,,4.879777273,raw_value,,,,,data from Figure F5e
138175,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180046,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5e
138176,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180047,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138176,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180048,143,Water depth,9,m,,,2,median,1,range,3,,
138176,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180049,151,Season,10,cat,,,Nov,raw_value,,,,,
138176,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180050,155,Colony area,57,cm^2,,,6.842266728,raw_value,,,,,data from Figure F5e
138176,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180051,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5e
138178,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180057,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138178,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180058,143,Water depth,9,m,,,2,median,1,range,3,,
138178,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180059,151,Season,10,cat,,,Nov,raw_value,,,,,
138178,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180060,155,Colony area,57,cm^2,,,14.72312502,raw_value,,,,,data from Figure F5e
138178,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180061,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5e
138180,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180067,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138180,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180068,143,Water depth,9,m,,,2,median,1,range,3,,
138180,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180069,151,Season,10,cat,,,Nov,raw_value,,,,,
138180,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180070,155,Colony area,57,cm^2,,,38.80610014,raw_value,,,,,data from Figure F5e
138180,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180071,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5e
138182,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180077,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138182,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180078,143,Water depth,9,m,,,2,median,1,range,3,,
138182,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180079,151,Season,10,cat,,,Nov,raw_value,,,,,
138182,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180080,155,Colony area,57,cm^2,,,59.22430869,raw_value,,,,,data from Figure F5e
138182,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180081,216,Colony fecundity,77,mm^3,,,328.761538,raw_value,,,,,data from Figure F5e
138184,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180087,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138184,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180088,143,Water depth,9,m,,,2,median,1,range,3,,
138184,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180089,151,Season,10,cat,,,Nov,raw_value,,,,,
138184,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180090,155,Colony area,57,cm^2,,,102.8016298,raw_value,,,,,data from Figure F5e
138184,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180091,216,Colony fecundity,77,mm^3,,,2384.063795,raw_value,,,,,data from Figure F5e
138188,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180107,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138188,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180108,143,Water depth,9,m,,,2,median,1,range,3,,
138188,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180109,151,Season,10,cat,,,Nov,raw_value,,,,,
138188,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180110,155,Colony area,57,cm^2,,,265.5216878,raw_value,,,,,data from Figure F5e
138188,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180111,216,Colony fecundity,77,mm^3,,,9148.555587,raw_value,,,,,data from Figure F5e
138189,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180112,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138189,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180113,143,Water depth,9,m,,,2,median,1,range,3,,
138189,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180114,151,Season,10,cat,,,Nov,raw_value,,,,,
138189,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180115,155,Colony area,57,cm^2,,,286.417797,raw_value,,,,,data from Figure F5e
138189,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180116,216,Colony fecundity,77,mm^3,,,13943.40539,raw_value,,,,,data from Figure F5e
138191,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180122,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138191,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180123,143,Water depth,9,m,,,2,median,1,range,3,,
138191,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180124,151,Season,10,cat,,,Nov,raw_value,,,,,
138191,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180125,155,Colony area,57,cm^2,,,294.2388402,raw_value,,,,,data from Figure F5e
138191,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180126,216,Colony fecundity,77,mm^3,,,2474.711306,raw_value,,,,,data from Figure F5e
138193,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180132,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138193,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180133,143,Water depth,9,m,,,2,median,1,range,3,,
138193,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180134,151,Season,10,cat,,,Nov,raw_value,,,,,
138193,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180135,155,Colony area,57,cm^2,,,311.099992,raw_value,,,,,data from Figure F5e
138193,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180136,216,Colony fecundity,77,mm^3,,,16495.81104,raw_value,,,,,data from Figure F5e
138195,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180142,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138195,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180143,143,Water depth,9,m,,,2,median,1,range,3,,
138195,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180144,151,Season,10,cat,,,Nov,raw_value,,,,,
138195,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180145,155,Colony area,57,cm^2,,,341.9007079,raw_value,,,,,data from Figure F5e
138195,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180146,216,Colony fecundity,77,mm^3,,,2003.010534,raw_value,,,,,data from Figure F5e
138196,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180147,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138196,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180148,143,Water depth,9,m,,,2,median,1,range,3,,
138196,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180149,151,Season,10,cat,,,Nov,raw_value,,,,,
138196,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180150,155,Colony area,57,cm^2,,,344.9054048,raw_value,,,,,data from Figure F5e
138196,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180151,216,Colony fecundity,77,mm^3,,,4101.985668,raw_value,,,,,data from Figure F5e
138197,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180152,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138197,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180153,143,Water depth,9,m,,,2,median,1,range,3,,
138197,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180154,151,Season,10,cat,,,Nov,raw_value,,,,,
138197,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180155,155,Colony area,57,cm^2,,,391.9223225,raw_value,,,,,data from Figure F5e
138197,1,9,805,Goniastrea retiformis,178,Lizard Island,-14.6689,145.4594,192,,180156,216,Colony fecundity,77,mm^3,,,4460.696246,raw_value,,,,,data from Figure F5e
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178578,12,Polyp fecundity,6,units,,,2800,raw_value,,,,,
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178579,142,Habitat type,10,cat,,,back,raw_value,,,,,
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178580,143,Water depth,9,m,,,5.5,median,2,range,9,,
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178581,148,Polyps per area,47,units cm^-2,,,0.127,raw_value,,,,,estimated from a colony with 10cm diameter
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178582,211,Eggs per area,47,units cm^-2,,,356.5,raw_value,,,,,estimated from a colony with 10cm diameter
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178583,213,Corallite width,29,cm,,,2.5,raw_value,,,,,
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178584,214,Mature egg diameter,39,µm,,,600,raw_value,,,,,Measured from sections
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178585,214,Mature egg diameter,39,µm,,,750,raw_value,,,,,Measured from dissected gonads
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178578,12,Polyp fecundity,6,units,,,2800,raw_value,,,,,
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178579,142,Habitat type,10,cat,,,back,raw_value,,,,,
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178580,143,Water depth,9,m,,,5.5,median,2,range,9,,
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178581,148,Polyps per area,47,units cm^-2,,,0.127,raw_value,,,,,estimated from a colony with 10cm diameter
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178582,211,Eggs per area,47,units cm^-2,,,356.5,raw_value,,,,,estimated from a colony with 10cm diameter
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178583,213,Corallite width,29,cm,,,2.5,raw_value,,,,,
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178584,214,Mature egg diameter,39,µm,,,600,raw_value,,,,,Measured from sections
137892,1,9,925,Lobophyllia corymbosa,178,Lizard Island,-14.6689,145.4594,391,,178585,214,Mature egg diameter,39,µm,,,750,raw_value,,,,,Measured from dissected gonads
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198528,142,Habitat type,10,cat,,,flat,raw_value,,,,,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198529,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,tidal range of 3.5m. They have collected data on low tide only.
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198530,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198531,148,Polyps per area,47,units cm^-2,,,4.1,mean,0.7,standard_deviation,,8,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198532,151,Season,10,cat,,,June-August,raw_value,,,,,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198533,209,Mesentery fecundity,6,units,,,3.6,mean,0.8,standard_deviation,,8,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198534,210,Number of septa per corallite,6,units,,,20,mean,0.7,standard_deviation,,8,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198535,211,Eggs per area,47,units cm^-2,,,290,mean,100,standard_deviation,,8,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198515,142,Habitat type,10,cat,,,flat,raw_value,,,,,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198516,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,tidal range of 3.5m. They have collected data on low tide only.
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198517,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198518,148,Polyps per area,47,units cm^-2,,,4.1,mean,0.7,standard_deviation,,17,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198519,151,Season,10,cat,,,June-August,raw_value,,,,,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198520,209,Mesentery fecundity,6,units,,,4,mean,0.8,standard_deviation,,17,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198521,210,Number of septa per corallite,6,units,,,20,mean,0.7,standard_deviation,,17,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198522,211,Eggs per area,47,units cm^-2,,,330,mean,100,standard_deviation,,17,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198515,142,Habitat type,10,cat,,,flat,raw_value,,,,,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198516,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,tidal range of 3.5m. They have collected data on low tide only.
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198517,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198518,148,Polyps per area,47,units cm^-2,,,4.1,mean,0.7,standard_deviation,,17,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198519,151,Season,10,cat,,,June-August,raw_value,,,,,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198520,209,Mesentery fecundity,6,units,,,4,mean,0.8,standard_deviation,,17,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198521,210,Number of septa per corallite,6,units,,,20,mean,0.7,standard_deviation,,17,
156175,1,9,1203,Platygyra sinensis,3,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,273,,198522,211,Eggs per area,47,units cm^-2,,,330,mean,100,standard_deviation,,17,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198528,142,Habitat type,10,cat,,,flat,raw_value,,,,,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198529,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,tidal range of 3.5m. They have collected data on low tide only.
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198530,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
156177,1,9,1203,Platygyra sinensis,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,273,,198531,148,Polyps per area,47,units cm^-2,,,4.1,mean,0.7,standard_deviation,,8,
